seconds,m,minutes,hours,sa1_maincode_2016,SA2_NAME16,SA3_NAME16,SA4_NAME16
6081,64889,101.35,1.689166667,12301143412,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5610,63908,93.5,1.558333333,12301143413,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5024,61630,83.73333333,1.395555556,12301143414,Elderslie - Harrington Park,Camden,Sydney - Outer South West
4783,61428,79.71666667,1.328611111,12301143415,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5186,59158,86.43333333,1.440555556,12301143416,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5175,59195,86.25,1.4375,12301143417,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5377,59483,89.61666667,1.493611111,12301143418,Elderslie - Harrington Park,Camden,Sydney - Outer South West
4935,59756,82.25,1.370833333,12301143419,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5103,60024,85.05,1.4175,12301143420,Elderslie - Harrington Park,Camden,Sydney - Outer South West
4976,58919,82.93333333,1.382222222,12301143421,Elderslie - Harrington Park,Camden,Sydney - Outer South West
4981,59466,83.01666667,1.383611111,12301143422,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5750,62840,95.83333333,1.597222222,12301143423,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5482,59606,91.36666667,1.522777778,12301143424,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5556,59701,92.6,1.543333333,12301143425,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5852,62989,97.53333333,1.625555556,12301143426,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5951,63042,99.18333333,1.653055556,12301143428,Elderslie - Harrington Park,Camden,Sydney - Outer South West
35324,82841,588.7333333,9.812222222,12301143429,Elderslie - Harrington Park,Camden,Sydney - Outer South West
4485,57930,74.75,1.245833333,12301143430,Elderslie - Harrington Park,Camden,Sydney - Outer South West
4766,58685,79.43333333,1.323888889,12301143431,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5506,61547,91.76666667,1.529444444,12301143432,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5556,61767,92.6,1.543333333,12301143433,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5583,61898,93.05,1.550833333,12301143434,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5542,62543,92.36666667,1.539444444,12301143435,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5001,59442,83.35,1.389166667,12301143436,Elderslie - Harrington Park,Camden,Sydney - Outer South West
4726,59047,78.76666667,1.312777778,12301143437,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5010,62101,83.5,1.391666667,12301143438,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5699,64384,94.98333333,1.583055556,12301143440,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5436,59572,90.6,1.51,12301143441,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5246,61243,87.43333333,1.457222222,12301143442,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5492,61171,91.53333333,1.525555556,12301143443,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5663,63020,94.38333333,1.573055556,12301143444,Elderslie - Harrington Park,Camden,Sydney - Outer South West
6163,63688,102.7166667,1.711944444,12301143445,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5762,64191,96.03333333,1.600555556,12301143446,Elderslie - Harrington Park,Camden,Sydney - Outer South West
6050,64142,100.8333333,1.680555556,12301143447,Elderslie - Harrington Park,Camden,Sydney - Outer South West
4995,60307,83.25,1.3875,12301143448,Elderslie - Harrington Park,Camden,Sydney - Outer South West
5981,64350,99.68333333,1.661388889,12301143449,Elderslie - Harrington Park,Camden,Sydney - Outer South West
4538,55923,75.63333333,1.260555556,12301143501,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4853,56365,80.88333333,1.348055556,12301143502,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5216,55673,86.93333333,1.448888889,12301143503,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5044,55426,84.06666667,1.401111111,12301143504,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5478,59257,91.3,1.521666667,12301143505,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5352,56655,89.2,1.486666667,12301143506,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5487,58925,91.45,1.524166667,12301143507,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4856,56379,80.93333333,1.348888889,12301143508,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5151,56716,85.85,1.430833333,12301143510,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5740,57996,95.66666667,1.594444444,12301143511,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5365,55888,89.41666667,1.490277778,12301143512,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5035,55399,83.91666667,1.398611111,12301143513,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5398,58523,89.96666667,1.499444444,12301143515,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5510,58972,91.83333333,1.530555556,12301143516,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5100,56633,85,1.416666667,12301143517,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5583,59691,93.05,1.550833333,12301143518,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5830,60475,97.16666667,1.619444444,12301143519,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4476,55835,74.6,1.243333333,12301143520,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5063,56617,84.38333333,1.406388889,12301143521,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5195,58200,86.58333333,1.443055556,12301143522,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
6283,61015,104.7166667,1.745277778,12301143523,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5333,56219,88.88333333,1.481388889,12301143524,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5453,58628,90.88333333,1.514722222,12301143525,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5431,58480,90.51666667,1.508611111,12301143527,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5413,57777,90.21666667,1.503611111,12301143528,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5253,57083,87.55,1.459166667,12301143529,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4391,55751,73.18333333,1.219722222,12301143530,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4702,56170,78.36666667,1.306111111,12301143531,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5311,55984,88.51666667,1.475277778,12301143532,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4423,55089,73.71666667,1.228611111,12301143533,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4624,55336,77.06666667,1.284444444,12301143534,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5340,58053,89,1.483333333,12301143535,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5336,57708,88.93333333,1.482222222,12301143536,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5369,57627,89.48333333,1.491388889,12301143537,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5469,58624,91.15,1.519166667,12301143538,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4820,55597,80.33333333,1.338888889,12301143539,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5006,55796,83.43333333,1.390555556,12301143540,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5448,58549,90.8,1.513333333,12301143541,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
6067,60626,101.1166667,1.685277778,12301143542,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4663,57559,77.71666667,1.295277778,12301143544,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5048,58062,84.13333333,1.402222222,12301143545,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4828,54600,80.46666667,1.341111111,12301143546,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4819,56315,80.31666667,1.338611111,12301143547,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4478,55106,74.63333333,1.243888889,12301143548,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5898,59123,98.3,1.638333333,12301143549,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5671,59900,94.51666667,1.575277778,12301143550,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5292,58039,88.2,1.47,12301143551,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5211,56777,86.85,1.4475,12301143552,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5370,57624,89.5,1.491666667,12301143553,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5695,58829,94.91666667,1.581944444,12301143555,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5053,55435,84.21666667,1.403611111,12301143557,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
6763,61550,112.7166667,1.878611111,12301143558,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
6000,60249,100,1.666666667,12301143559,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5577,56104,92.95,1.549166667,12301143560,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
6852,61796,114.2,1.903333333,12301143561,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
6078,62180,101.3,1.688333333,12301143562,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5922,61929,98.7,1.645,12301143563,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5740,58046,95.66666667,1.594444444,12301143564,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5461,59378,91.01666667,1.516944444,12301143565,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5657,59814,94.28333333,1.571388889,12301143566,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
6056,61356,100.9333333,1.682222222,12301143567,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5958,60586,99.3,1.655,12301143568,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
6012,60422,100.2,1.67,12301143569,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5863,60483,97.71666667,1.628611111,12301143570,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
4749,56710,79.15,1.319166667,12301143572,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5277,56821,87.95,1.465833333,12301143573,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5022,57696,83.7,1.395,12301143574,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5539,57433,92.31666667,1.538611111,12301143575,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5047,56589,84.11666667,1.401944444,12301143576,Mount Annan - Currans Hill,Camden,Sydney - Outer South West
5257,51325,87.61666667,1.460277778,12302143601,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5259,53094,87.65,1.460833333,12302143602,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5022,50995,83.7,1.395,12302143603,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4563,47615,76.05,1.2675,12302143604,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5133,50839,85.55,1.425833333,12302143605,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4941,51460,82.35,1.3725,12302143606,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5165,57587,86.08333333,1.434722222,12302143607,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4776,54271,79.6,1.326666667,12302143608,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5013,54127,83.55,1.3925,12302143609,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5078,53884,84.63333333,1.410555556,12302143610,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5473,57811,91.21666667,1.520277778,12302143611,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5309,57843,88.48333333,1.474722222,12302143612,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5015,55890,83.58333333,1.393055556,12302143613,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5910,57048,98.5,1.641666667,12302143614,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4392,51683,73.2,1.22,12302143615,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4613,49138,76.88333333,1.281388889,12302143616,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4397,52398,73.28333333,1.221388889,12302143617,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4997,54141,83.28333333,1.388055556,12302143618,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4780,53827,79.66666667,1.327777778,12302143619,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5036,51074,83.93333333,1.398888889,12302143620,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5035,52791,83.91666667,1.398611111,12302143621,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4768,50356,79.46666667,1.324444444,12302143622,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
6930,61471,115.5,1.925,12302143623,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
7105,65751,118.4166667,1.973611111,12302143624,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4900,50344,81.66666667,1.361111111,12302143625,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5010,55656,83.5,1.391666667,12302143626,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5005,51648,83.41666667,1.390277778,12302143627,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5941,56860,99.01666667,1.650277778,12302143628,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5916,58600,98.6,1.643333333,12302143629,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4662,52217,77.7,1.295,12302143630,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5044,53854,84.06666667,1.401111111,12302143631,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4616,53074,76.93333333,1.282222222,12302143632,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4751,49262,79.18333333,1.319722222,12302143633,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5496,59250,91.6,1.526666667,12302143634,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5314,58824,88.56666667,1.476111111,12302143635,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5320,58828,88.66666667,1.477777778,12302143636,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5306,57918,88.43333333,1.473888889,12302143637,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4732,50594,78.86666667,1.314444444,12302143638,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5082,51107,84.7,1.411666667,12302143639,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4736,53088,78.93333333,1.315555556,12302143640,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5031,49960,83.85,1.3975,12302143641,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4723,49611,78.71666667,1.311944444,12302143642,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4674,50865,77.9,1.298333333,12302143643,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4673,53940,77.88333333,1.298055556,12302143644,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5444,58665,90.73333333,1.512222222,12302143645,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
5243,58405,87.38333333,1.456388889,12302143646,Bradbury - Wedderburn,Campbelltown (NSW),Sydney - Outer South West
4462,47864,74.36666667,1.239444444,12302143701,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4716,48205,78.6,1.31,12302143702,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4404,49464,73.4,1.223333333,12302143703,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
3732,47029,62.2,1.036666667,12302143705,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4775,48634,79.58333333,1.326388889,12302143706,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4832,48949,80.53333333,1.342222222,12302143707,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4625,52655,77.08333333,1.284722222,12302143708,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
3991,46878,66.51666667,1.108611111,12302143709,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4560,49691,76,1.266666667,12302143710,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4341,48811,72.35,1.205833333,12302143711,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4338,48415,72.3,1.205,12302143712,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4650,49449,77.5,1.291666667,12302143713,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4894,49555,81.56666667,1.359444444,12302143714,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4428,48625,73.8,1.23,12302143715,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4175,48306,69.58333333,1.159722222,12302143716,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4167,47068,69.45,1.1575,12302143717,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4798,47909,79.96666667,1.332777778,12302143718,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4701,52895,78.35,1.305833333,12302143719,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4707,52942,78.45,1.3075,12302143720,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
5216,52482,86.93333333,1.448888889,12302143721,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4420,47647,73.66666667,1.227777778,12302143722,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4544,47625,75.73333333,1.262222222,12302143723,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4530,51771,75.5,1.258333333,12302143724,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4566,47542,76.1,1.268333333,12302143725,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4891,53685,81.51666667,1.358611111,12302143726,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4806,51964,80.1,1.335,12302143727,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4869,47885,81.15,1.3525,12302143728,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4219,50432,70.31666667,1.171944444,12302143729,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4828,50115,80.46666667,1.341111111,12302143730,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4559,47967,75.98333333,1.266388889,12302143731,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
5461,52797,91.01666667,1.516944444,12302143732,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4558,47786,75.96666667,1.266111111,12302143733,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4919,49654,81.98333333,1.366388889,12302143735,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4267,47255,71.11666667,1.185277778,12302143736,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4605,47876,76.75,1.279166667,12302143737,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4508,47732,75.13333333,1.252222222,12302143738,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
5549,52909,92.48333333,1.541388889,12302143739,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4070,48517,67.83333333,1.130555556,12302143740,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4690,54083,78.16666667,1.302777778,12302143741,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4493,49034,74.88333333,1.248055556,12302143742,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4171,48754,69.51666667,1.158611111,12302143743,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4605,49308,76.75,1.279166667,12302143744,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4413,49012,73.55,1.225833333,12302143745,Campbelltown - Woodbine,Campbelltown (NSW),Sydney - Outer South West
4344,46489,72.4,1.206666667,12302143801,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4225,46297,70.41666667,1.173611111,12302143802,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4888,52563,81.46666667,1.357777778,12302143803,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
3980,45222,66.33333333,1.105555556,12302143804,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4505,46737,75.08333333,1.251388889,12302143805,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4671,54740,77.85,1.2975,12302143806,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4077,45289,67.95,1.1325,12302143807,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4354,48271,72.56666667,1.209444444,12302143808,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4145,45422,69.08333333,1.151388889,12302143809,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4412,48932,73.53333333,1.225555556,12302143810,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4350,45638,72.5,1.208333333,12302143811,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4283,45612,71.38333333,1.189722222,12302143812,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4376,48811,72.93333333,1.215555556,12302143813,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4442,53191,74.03333333,1.233888889,12302143814,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4443,53524,74.05,1.234166667,12302143815,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4266,48339,71.1,1.185,12302143816,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4327,50705,72.11666667,1.201944444,12302143817,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4445,51289,74.08333333,1.234722222,12302143818,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4399,53511,73.31666667,1.221944444,12302143819,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4314,50250,71.9,1.198333333,12302143820,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
3981,44768,66.35,1.105833333,12302143821,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4186,46772,69.76666667,1.162777778,12302143822,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4230,46798,70.5,1.175,12302143823,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4047,46112,67.45,1.124166667,12302143824,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4793,52459,79.88333333,1.331388889,12302143825,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4509,49981,75.15,1.2525,12302143826,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4603,51584,76.71666667,1.278611111,12302143827,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4454,49529,74.23333333,1.237222222,12302143828,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
5751,54060,95.85,1.5975,12302143829,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4227,51120,70.45,1.174166667,12302143830,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4196,47428,69.93333333,1.165555556,12302143831,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4048,46839,67.46666667,1.124444444,12302143833,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4580,51499,76.33333333,1.272222222,12302143834,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4472,53201,74.53333333,1.242222222,12302143835,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4132,46395,68.86666667,1.147777778,12302143836,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4024,45975,67.06666667,1.117777778,12302143837,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4478,47852,74.63333333,1.243888889,12302143838,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4064,51058,67.73333333,1.128888889,12302143839,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4252,51708,70.86666667,1.181111111,12302143840,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4400,52206,73.33333333,1.222222222,12302143841,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4296,49924,71.6,1.193333333,12302143842,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4517,46837,75.28333333,1.254722222,12302143843,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4385,46575,73.08333333,1.218055556,12302143844,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4202,51886,70.03333333,1.167222222,12302143845,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
3902,44634,65.03333333,1.083888889,12302143846,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4492,52014,74.86666667,1.247777778,12302143847,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4373,52468,72.88333333,1.214722222,12302143848,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4304,52685,71.73333333,1.195555556,12302143849,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4360,46404,72.66666667,1.211111111,12302143850,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4009,46906,66.81666667,1.113611111,12302143851,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4344,51296,72.4,1.206666667,12302143852,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4038,47861,67.3,1.121666667,12302143853,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4374,46967,72.9,1.215,12302143855,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4479,51306,74.65,1.244166667,12302143856,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4330,49851,72.16666667,1.202777778,12302143857,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
4619,51605,76.98333333,1.283055556,12302143858,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
5262,54153,87.7,1.461666667,12302143859,Claymore - Eagle Vale - Raby,Campbelltown (NSW),Sydney - Outer South West
3979,41930,66.31666667,1.105277778,12302144001,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
